,name,price,parent category,subcategory,url
3580,YESSENTUKI N17 MINERAL SU 0.45 LT,1.3,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/y-e-s-s-e-n-t-u-k-i-n-1-7-m-i-n-e-r-a-l-s-u-s-b-0-4-5-l-t/
3581,SARIKIZ ALMA ƏTİRLİ QAZLI SU 0.2 LT,0.95,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/215203_sarikiz_apple_sparkling_water_0_2_lt_8698980920375/
3582,YESSENTUKI N4 MINERAL SU 0.45 LT,1.3,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/y-e-s-s-e-n-t-u-k-i-n-4-m-i-n-e-r-a-l-s-u-s-b-0-4-5-l-t/
3583,SIRAB QAZLI SU 1 LT,0.85,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/sirab-qazli-su-pl-1-lt/
3584,SIRAB QAZLI SU 0.5 LT,0.5,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/sirab-qazli-su-pl-0-5-lt/
3585,SIRAB QAZSIZ SU 1 LT,0.85,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/sirab-qazsiz-su-pl-1-lt/
3586,BONAQUA QAZLI SU 0.5 LT,0.4,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/bonaqua-qazli-su-pl-0-5-lt/
3587,SIRAB QAZSIZ SU 1.5 LT,0.95,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/sirab-qazsiz-su-pl-1-5-lt/
3588,SIRAB QAZSIZ SU 0.5 LT,0.5,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/sirab-qazsiz-su-pl-0-5-lt/
3589,BONAQUA QAZSIZ SU 2 LT,1,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/bonaqua-qazsiz-su-pl-2-lt/
3590,BONAQUA QAZLI SU 2 LT,1,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/208702_bonaqua_sparkling_water_2_lt_5449000022189/
3591,SIRAB QAZLI SU 1.5 LT,1,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/213385_sirab_sparkling_water_1_5_lt_4760023500036/
3592,BONAQUA QAZSIZ SU 1 LT,0.7,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/bonaqua-qazsiz-su-pl-1-lt/
3593,BONAQUA QAZSIZ SU 0.5 LT,0.4,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/bonaqua-qazsiz-su-pl-0-5-lt/
3594,BONAQUA QAZLI SU 1 LT,0.7,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/bonaqua-qazli-su-pl-1-lt/
3595,SARIKIZ SADƏ QAZLI SU 0.2 LT,0.65,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",SULAR,https://bravomarket.online/catalog/tea_coffee_and_soft_drinks/water1/sarikiz-sade-qazli-su-sb-0-2-lt/
3596,MOUNTAIN DEW  0.33 LT,1.2,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/469500_mountain_dew_0_33_lt_4600494504419/
3597,MIRINDA PORTAĞAL  0.25 LT,0.55,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/333330_mirinda_orange_0_25_lt_4760088705759/
3598,ZANDUKELI DUŞES LIMONADI  0.5 LT,1.35,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/213390_zandukeli_pear_lemonade_0_5_lt_4860004650443/
3599,HELL NEW GENERATION AKTIV ENERJI İÇKİSI  0.25 LT,1,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/431231_hell_new_generation_active_energy_drink_0_25_lt_5999887753992/
3600,LAIMON FRESH SƏRİNLƏŞDİRİCİ İÇKİ 0.25 LT,1.09,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/213009_laimon_fresh_still_refreshing_drink_0_25_lt_46097804/
3601,MIA DUŞES LIMONADI  0.75 LT,1.26,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/290388_mia_pear_lemonade_0_75_lt_4760088704431/
3602,GÜLÜSTAN TƏRXUN LIMONADI  1 LT,1.25,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/gulustan-terxun-limonadi-pl-1-lt/
3603,PEPSI MAX 0.33 LT,1.2,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/481304_pepsi_max_0_33_lt_4600494693496/
3604,PEPSI BLACK 2 LT,2,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/322936_pepsi_black_2_lt_4760088705780/
3605,QIZIL QUYU DUŞES LIMONADI  0.5 LT,1.3,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/226897_qizil_quyu_pear_lemonade_0_5_lt_4760031100389/
3606,COCA-COLA  1.5 LT,1.7,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/coca-cola-pl-1-5-lt/
3607,GÜLÜSTAN TƏRXUN LIMONADI  0.5 LT,0.75,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/gulustan-terxun-limonadi-pl-0-5-lt/
3608,GÜLÜSTAN DUŞES LIMONADI  0.5 LT,0.75,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/gulustan-duses-limonadi-pl-0-5-lt/
3609,BERG SKYLINE ENERJI İÇKİSI  0.449 LT,1,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/479603_berg_skyline_energy_drink_0_449_lt_4260574330040/
3610,BERG SKYLINE ENERJI İÇKİSI  0.25 LT,0.7,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/479604_berg_skyline_energy_drink_0_25_lt_4260574330033/
3611,SPRITE  1.5 LT,1.7,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/s-p-r-i-t-e-p-l-1-5-l-t/
3612,MOUNTAIN DEW 1 LT,1.3,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/mountain-dew-pl-1-lt/
3613,FANTA DUŞES 2 LT,1.89,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/208695_fanta_pear_2_lt_5449000175694/
3614,GO GOLD ENERJI İÇKİSI  0.5 LT,1.5,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/238581_go_gold_energy_drink_0_5_lt_4760013408021/
3615,PEPSI TWIST  1 LT,1.29,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/pepsi-twist-pl-1-lt/
3616,PEPSI BLACK 0.25 LT,1.2,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/208590_pepsi_cola_0_25_lt_4600494505065/
3617,FANTA PORTAĞAL  1.5 LT,1.7,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/f-a-n-t-a-p-o-r-t-a-g-a-l-p-l-1-5-l-t/
3618,FANTA PORTAĞAL  0.3 LT,0.7,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/f-a-n-t-a-p-o-r-t-a-g-a-l-p-l-0-3-l-t/
3619,COCA-COLA KLASSIK  0.3 LT,0.7,ALKOQOLSUZ İÇKİLƏR,QAZLI İÇKİLƏR,https://bravomarket.online/catalog/soft_drinks1/sparkling_drinks/c-o-c-a-c-o-l-a-k-l-a-s-s-i-k-p-l-0-3-l-t/
3620,QUZU QOL SÜMÜKLÜ,15.19,ƏT VƏ TOYUQ,QUZU,https://bravomarket.online/catalog/meat_poultry/lamb/235236_lamb_arm_bone_in_2298/
3621,QUZU BEL,15.79,ƏT VƏ TOYUQ,QUZU,https://bravomarket.online/catalog/meat_poultry/lamb/235238_lamb_sirloin_chop_2300/
3622,QUZU DÖŞ QABIRĞA,13.99,ƏT VƏ TOYUQ,QUZU,https://bravomarket.online/catalog/meat_poultry/lamb/235243_lamb_r_bs_2305/
3623,QUZU ANTREKOT PREMİUM,16.15,ƏT VƏ TOYUQ,QUZU,https://bravomarket.online/catalog/meat_poultry/lamb/235242_lamb_rib_eye_bone_in_premium_2304/
3624,QUZU İNCİK,15.25,ƏT VƏ TOYUQ,QUZU,https://bravomarket.online/catalog/meat_poultry/lamb/235234_lamb_shank_2296/
3625,QUZU BUD SÜMÜKLÜ,14.99,ƏT VƏ TOYUQ,QUZU,https://bravomarket.online/catalog/meat_poultry/lamb/235239_lamb_leg_bone_in_2301/
3626,QUZU QUYRUQ,15.29,ƏT VƏ TOYUQ,QUZU,https://bravomarket.online/catalog/meat_poultry/lamb/235241_lamb_fat_2303/
3627,DANA ANTREKOT SÜMÜKSÜZ TİKƏ,26.99,ƏT VƏ TOYUQ,ƏT,https://bravomarket.online/catalog/meat_poultry/meat/235233_beef_rib_eye_boneless_parts_2295/
3628,DANA BEL ƏTİ,23.45,ƏT VƏ TOYUQ,ƏT,https://bravomarket.online/catalog/meat_poultry/meat/221110_beef_striploin_873/
3629,CAN ƏTİ STEYK QUTU,49.59,ƏT VƏ TOYUQ,QUTU ƏT MƏHSULLARI,https://bravomarket.online/catalog/meat_poultry/packed_meat/221096_tenderloin_steak_box_895/
3630,QABIRĞA STEYK QUTU,48.99,ƏT VƏ TOYUQ,QUTU ƏT MƏHSULLARI,https://bravomarket.online/catalog/meat_poultry/packed_meat/221095_rib_eye_steak_box_894/
3631,MƏRCAN SOYUDULMUŞ TOYUQ BACAĞI QABDA,7.19,ƏT VƏ TOYUQ,TOYUQ,https://bravomarket.online/catalog/meat_poultry/poultry1/274558_marcan_cooled_chicken_thigt_box_5179/
3632,DANA CAN ƏTİ,32.99,ƏT VƏ TOYUQ,ƏT,https://bravomarket.online/catalog/meat_poultry/meat/221111_beef_tenderloin_874/
